adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
false,/h3KN24PrOheHVYs9ypuOIdFBEpX.jpg,"[16,10751,12]",166428,en,How to Train Your Dragon: The Hidden World,"As Hiccup fulfills his dream of creating a peaceful dragon utopia, Toothless’ discovery of an untamed, elusive mate draws the Night Fury away. When danger mounts at home and Hiccup’s reign as village chief is tested, both dragon and rider must make impossible decisions to save their kind.",36.24875,/xvx4Yhf0DVH8G4LzNISpMfFBDy2.jpg,2019-01-03,How to Train Your Dragon: The Hidden World,false,7.745,6536
false,/cBBIk8jCSt6vIVJkaCwjjDLSMKH.jpg,"[80,28]",1303236,zh,角頭－大橋頭,"Drug Prince Michael and Scorpion are seizing the old fellows' turfs, the gangs families tornado spins three nobodies who are trying to survive. You'll never know who's gonna get bit by reality through the alternation of generations?",36.229749999999996,/rJnpwN59avSW5vOu9BPiReHkQl4.jpg,2024-08-16,GATAO: Like Father Like Son,false,8.75,4
false,/w9eBtIHHpGgGfjqnEAJM3s7mCOa.jpg,"[12,28,878]",330,en,The Lost World: Jurassic Park,"Four years after Jurassic Park's genetically bred dinosaurs ran amok, multimillionaire John Hammond shocks chaos theorist Ian Malcolm by revealing that he has been breeding more beasties at a secret location. Malcolm, his paleontologist ladylove and a wildlife videographer join an expedition to document the lethal lizards' natural behavior in this action-packed thriller.",36.219875,/jElpCJkSaRPYwIMwZY28gOKV7BK.jpg,1997-05-23,The Lost World: Jurassic Park,false,6.548,8539
false,/pz0wQh69Fc88xJgEBGCnr8RHmQj.jpg,[35],1361622,fr,Lune de miel avec ma mère,"When his fiancée dumps him at the altar for her ex, a young man is left with no alternative but to go on his romantic honeymoon with his mother.",36.183,/7mrmqaoFKx61MzyYzaI4sO6VLuc.jpg,2025-02-11,Honeymoon Crasher,false,5.5,97
false,/qCU097AXMPAsmpVK4j9kzMTxt2d.jpg,"[12,14,10751]",630,en,The Wizard of Oz,"Young Dorothy finds herself in a magical world where she makes friends with a lion, a scarecrow and a tin man as they make their way along the yellow brick road to talk with the Wizard and ask for the things they miss most in their lives. The Wicked Witch of the West is the only thing that could stop them.",36.171,/pfAZFD7I2hxW9HCChTuAzsdE6UX.jpg,1939-08-15,The Wizard of Oz,false,7.6,5704
false,/gavyCu1UaTaTNPsVaGXT6pe5u24.jpg,"[35,18]",637,it,La vita è bella,A touching story of an Italian book seller of Jewish ancestry who lives in his own little fairy tale. His creative and happy life would come to an abrupt halt when his entire family is deported to a concentration camp during World War II. While locked up he tries to convince his son that the whole thing is just a game.,36.16325,/74hLDKjD5aGYOotO6esUVaeISa2.jpg,1997-12-20,Life Is Beautiful,false,8.447,13253
false,/cDJ61O1STtbWNBwefuqVrRe3d7l.jpg,"[12,14,28]",10195,en,Thor,"Against his father Odin's will, The Mighty Thor - a powerful but arrogant warrior god - recklessly reignites an ancient war. Thor is cast down to Earth and forced to live among humans as punishment. Once here, Thor learns what it takes to be a true hero when the most dangerous villain of his world sends the darkest forces of Asgard to invade Earth.",36.148,/prSfAi1xGrhLQNxVSUFh61xQ4Qy.jpg,2011-04-21,Thor,false,6.768,21401
false,/6WRrGYalXXveItfpnipYdayFkQB.jpg,"[18,53,80]",1422,en,The Departed,"To take down South Boston's Irish Mafia, the police send in one of their own to infiltrate the underworld, not realizing the syndicate has done likewise. While an undercover cop curries favor with the mob kingpin, a career criminal rises through the police ranks. But both sides soon discover there's a mole among them.",36.14,/nT97ifVT2J1yMQmeq20Qblg61T.jpg,2006-10-04,The Departed,false,8.159,15192
false,/lJJUpqjlZYKxIO1YdlmA15pa1Bf.jpg,"[18,10749,53]",462183,es,Salvaje despertar,"Toni and Emma are brother and sister who owns a stable farm. Ramon and his son, Aaron works for them. Toni is openly gay and loves to party, Emma has a crush on Aaron who is a closeted gay who is afraid that his father might find out, but his father also has a secret.",36.135875,/jD9MILmkIeBBoFJbOjHAaCQ3sEA.jpg,2016-10-23,Wild Awakening,false,5.5,17
false,/3tWw50B1xXlCnJ9A7NX4nNzZF4j.jpg,"[18,35]",350,en,The Devil Wears Prada,"Andy moves to New York to work in the fashion industry. Her boss is extremely demanding, cruel and won't let her succeed if she doesn't fit into the high class elegant look of their magazine.",36.1315,/1LwW0W0Zyik00OmQPTnCUjmCh1C.jpg,2006-06-29,The Devil Wears Prada,false,7.392,12228
false,/gILchMyz3VVX3J4mQuZbMZuv4nS.jpg,"[35,10402,18]",271467,en,School Dance,"High schooler Jason has found his dream girl—the gorgeous Anastacia. There’s just one problem: she doesn’t know he exists. If he can win a spot on the school’s hottest dance crew, Jason might have a shot. But before he does, he’ll have to overcome his battle-ax of a mother, survive Anastacia’s gangsta brother, and pass the crew’s initiation—in this fresh, sexy, and outrageously funny comedy.",36.107,/nplQTnjWiE4mGP1eeaDmNqaF0oR.jpg,2014-07-02,School Dance,false,7.4,143
false,/rVqY0Bo4Npf6EIONUROxjYAJfmD.jpg,"[12,14,10749,10751]",420817,en,Aladdin,A kindhearted street urchin named Aladdin embarks on a magical adventure after finding a lamp that releases a wisecracking genie while a power-hungry Grand Vizier vies for the same lamp that has the power to make their deepest wishes come true.,7.079911607142857,/ykUEbfpkf8d0w49pHh0AD2KrT52.jpg,2019-05-22,Aladdin,false,7.096,10168
false,/he0XbwtxDiRnPERvboWMkvXFdAJ.jpg,"[18,53]",807196,en,Boiling Point,A head chef balances multiple personal and professional crises at a popular restaurant in London.,6.133734821428571,/kdkk7OBnIL1peW2zwcAAp6O54Jo.jpg,2021-07-05,Boiling Point,false,7.222,575
false,/6XSDikVyntm4dHAacilTbWg8KvV.jpg,"[18,53]",939899,es,No mires a los ojos,"Carpenter Sergio runs away and hides in a closet after his boss fired him. When the closet arrives at its buyer's house, he decides to stay there, hiding in his new home living with an unknown family.",4.330008035714285,/ozgB7njLoj0xRb1VtVCTrNH3FEw.jpg,2022-11-04,Staring at Strangers,false,6.4,76
false,/rRcNmiH55Tz0ugUsDUGmj8Bsa4V.jpg,"[35,10749]",884605,en,No Hard Feelings,"On the brink of losing her childhood home, Maddie discovers an intriguing job listing: wealthy helicopter parents looking for someone to “date” their introverted 19-year-old son, Percy, before he leaves for college. To her surprise, Maddie soon discovers the awkward Percy is no sure thing.",6.4744,/gD72DhJ7NbfxvtxGiAzLaa0xaoj.jpg,2023-06-15,No Hard Feelings,false,6.756,3228
false,/5fX1oSGuYdKgwWmUTAN5MNSQGzr.jpg,"[28,12,14]",209112,en,Batman v Superman: Dawn of Justice,"Fearing the actions of a god-like Super Hero left unchecked, Gotham City’s own formidable, forceful vigilante takes on Metropolis’s most revered, modern-day savior, while the world wrestles with what sort of hero it really needs. And with Batman and Superman at war with one another, a new threat quickly arises, putting mankind in greater danger than it’s ever known before.",6.311007142857143,/5UsK3grJvtQrtzEgqNlDljJW96w.jpg,2016-03-23,Batman v Superman: Dawn of Justice,false,6,18171
false,/rbMUbtT7WHUEzrxJgSIEVEz5ACE.jpg,"[16,10751,35]",1425816,en,Barbie & Teresa: Recipe for Friendship,"Barbie ""Brooklyn"" Roberts, Barbie ""Malibu"" Roberts, and best friends Teresa and Nikki head to the Big Apple for spring break to help with the launch of Teresa's cousin’s new restaurant. Taking inspiration from her family recipes, Teresa and her friends learn about her Mexican heritage as they prepare for the big opening. Along the way, they'll embark on thrilling adventures, explore delicious family recipes, and learn valuable lessons about the power of friendship.",6.453081249999999,/uDVsBMUE3QI0lZE44vfqpIojqRg.jpg,2025-03-06,Barbie & Teresa: Recipe for Friendship,false,8.4,4
false,/4HWAQu28e2yaWrtupFPGFkdNU7V.jpg,"[35,80,9648]",546554,en,Knives Out,"When renowned crime novelist Harlan Thrombey is found dead at his estate just after his 85th birthday, the inquisitive and debonair Detective Benoit Blanc is mysteriously enlisted to investigate. From Harlan's dysfunctional family to his devoted staff, Blanc sifts through a web of red herrings and self-serving lies to uncover the truth behind Harlan's untimely death.",7.570933035714286,/pThyQovXQrw2m0s9x82twj48Jq4.jpg,2019-11-27,Knives Out,false,7.844,12711
false,/hBwDYiOPwXHuwiYGP82ekFNSeBr.jpg,"[12,14,10749]",50619,en,The Twilight Saga: Breaking Dawn - Part 1,The new found married bliss of Bella Swan and vampire Edward Cullen is cut short when a series of betrayals and misfortunes threatens to destroy their world.,7.160847321428571,/qs8LsHKYlVRmJbFUiSUhhRAygwj.jpg,2011-11-16,The Twilight Saga: Breaking Dawn - Part 1,false,6.195,8868
false,/rRwD4MoBlkBXWQ6PDnbKRSU5dDu.jpg,"[53,18,80]",1359,en,American Psycho,"A wealthy New York investment banking executive hides his alternate psychopathic ego from his co-workers and friends as he escalates deeper into his illogical, gratuitous fantasies.",5.576842857142857,/9uGHEgsiUXjCNq8wdq4r49YL8A1.jpg,2000-04-13,American Psycho,false,7.4,11278
false,/jJJQ1PPXUEchqyZ9YyWzgSNU39Z.jpg,"[80,28,53]",581528,ko,악인전,"After barely surviving a brutal attack by a sadistic serial killer, crime boss Jang Dong-su is left humiliated. Determined to catch the killer known as K, he forms an uneasy alliance with Jung Tae-seok, a relentless and incorruptible detective who often disrupts his illegal business. However, while Jang Dong-su wants K dead, Jung Tae-suk is determined to bring him to justice. With a deal in place—whoever finds K first will decide his fate—the hunt begins, blurring the lines between crime and law.",5.1064107142857145,/oHlM4abRm6BzrRcz9Nup1uidw9H.jpg,2019-05-15,"The Gangster, the Cop, the Devil",false,7.833,1252
false,/q7vmCCmyiHnuKGMzHZlr0fD44b9.jpg,"[10749,14,10751,18]",150689,en,Cinderella,"When her father unexpectedly passes away, young Ella finds herself at the mercy of her cruel stepmother and her daughters. Never one to give up hope, Ella's fortunes begin to change after meeting a dashing stranger in the woods.",9.59006375,/j91LJmcWo16CArFOoapsz84bwxb.jpg,2015-03-06,Cinderella,false,6.822,7127
false,/2Cpg8hUn60PK9CW9d5SWf605Ah8.jpg,"[16,35,28,878]",614930,en,Teenage Mutant Ninja Turtles: Mutant Mayhem,"After years of being sheltered from the human world, the Turtle brothers set out to win the hearts of New Yorkers and be accepted as normal teenagers through heroic acts. Their new friend April O'Neil helps them take on a mysterious crime syndicate, but they soon get in over their heads when an army of mutants is unleashed upon them.",5.641089285714286,/kbnhvFPyXKCKLNhg1pkz6rXQ4Le.jpg,2023-07-31,Teenage Mutant Ninja Turtles: Mutant Mayhem,false,7.2,1371
false,/rdxdvXQGqCj2Vb7SvTL8gdxlSzI.jpg,"[28,80,18,53]",870028,en,The Accountant 2,"When an old acquaintance is murdered, Wolff is compelled to solve the case. Realizing more extreme measures are necessary, Wolff recruits his estranged and highly lethal brother, Brax, to help. In partnership with Marybeth Medina, they uncover a deadly conspiracy, becoming targets of a ruthless network of killers who will stop at nothing to keep their secrets buried.",6.631578571428571,/ieYaJz2nzs4wcqpWaofagzGoGPi.jpg,2025-04-23,The Accountant 2,false,0,0
false,/4QLdZ2A8mkDWp2rpfgDrwmeCtUW.jpg,"[28,12,80]",47971,en,xXx: Return of Xander Cage,"Xander Cage is left for dead after an incident, though he secretly returns to action for a new, tough assignment with his handler Augustus Gibbons.",7.048407142857143,/hba8zREJpP1AYhaXgb2oJLQeO0K.jpg,2017-01-13,xXx: Return of Xander Cage,false,6.1,9003
false,/2pn7qTvwB47KAjRnj20g6oriARz.jpg,"[18,10749]",1433593,es,El hilo rojo,"Abril, a rebellious and daring stewardess, and Manuel, a shy and traditional businessman, meet on a plane and instantly feel an undeniable attraction.",5.753411607142858,/mZ8Z4jCDVlBflEuCOwH3NCDyqBP.jpg,2025-02-13,El hilo rojo,false,8.129,31
false,/xKJTWGvheOMMlTHgrjN18KaD9Ra.jpg,"[27,53]",1174618,en,Alice in Terrorland,"A recently bereaved teenage girl goes to live with her aunt in a secluded woodland house, unaware that sinister forces lurk within.",5.851576785714286,/5XJGvr8g9jkmN6KUIOQOj2iE6K4.jpg,2023-12-26,Alice in Terrorland,false,6.006,177
false,/eFlx3fW8FHXOktGa7Tzy57RajtG.jpg,"[18,10749]",1357459,tl,Tatsulok,"Story about a happily married couple visited by an old friend, who ends up stirring the pot by becoming sexually involved with both the husband and the wife.",7.728797321428571,/zcmPxGIBxxsGVyYuzNWPCWjlQ8X.jpg,2024-10-11,Tatsulok,false,5.4,9
false,/iWzu3dVJGNfQUkLfK9xpTWoi5mh.jpg,"[10749,18,35]",1139566,es,A través de mi ventana 3: A través de tu mirada,"After the events of the summer, Ares and Raquel they don't see a way forward in their relationship and decide to go separate ways. But when they meet again in the winter in Barcelona, the love and desire they feel for each other is undeniable. Will they be able to find a way to get back together?",6.518093749999999,/gwpTgtwVAwmvivBN8rAQABpx9Am.jpg,2024-02-23,Through My Window 3: Looking at You,false,6.953,599
false,/npCPnwDyWfQltGfIZKN6WqeUXGI.jpg,"[14,12,28]",57158,en,The Hobbit: The Desolation of Smaug,"The Dwarves, Bilbo and Gandalf have successfully escaped the Misty Mountains, and Bilbo has gained the One Ring. They all continue their journey to get their gold back from the Dragon, Smaug.",6.917424107142858,/xQYiXsheRCDBA39DOrmaw1aSpbk.jpg,2013-12-11,The Hobbit: The Desolation of Smaug,false,7.57,13374
false,/hpzQHv8cA7j2Dn2CphOFYmllXzj.jpg,[18],207,en,Dead Poets Society,"At an elite, old-fashioned boarding school in New England, a passionate English teacher inspires his students to rebel against convention and seize the potential of every day, courting the disdain of the stern headmaster.",5.903910714285715,/hmGAF5NDoYB6S39UONevjHCESOI.jpg,1989-06-02,Dead Poets Society,false,8.302,11550
false,/4QLdZ2A8mkDWp2rpfgDrwmeCtUW.jpg,"[28,12,80]",47971,en,xXx: Return of Xander Cage,"Xander Cage is left for dead after an incident, though he secretly returns to action for a new, tough assignment with his handler Augustus Gibbons.",7.048407142857143,/hba8zREJpP1AYhaXgb2oJLQeO0K.jpg,2017-01-13,xXx: Return of Xander Cage,false,6.1,9003
false,/2pn7qTvwB47KAjRnj20g6oriARz.jpg,"[18,10749]",1433593,es,El hilo rojo,"Abril, a rebellious and daring stewardess, and Manuel, a shy and traditional businessman, meet on a plane and instantly feel an undeniable attraction.",5.753411607142858,/mZ8Z4jCDVlBflEuCOwH3NCDyqBP.jpg,2025-02-13,El hilo rojo,false,8.129,31
false,/xKJTWGvheOMMlTHgrjN18KaD9Ra.jpg,"[27,53]",1174618,en,Alice in Terrorland,"A recently bereaved teenage girl goes to live with her aunt in a secluded woodland house, unaware that sinister forces lurk within.",5.851576785714286,/5XJGvr8g9jkmN6KUIOQOj2iE6K4.jpg,2023-12-26,Alice in Terrorland,false,6.006,177
false,/eFlx3fW8FHXOktGa7Tzy57RajtG.jpg,"[18,10749]",1357459,tl,Tatsulok,"Story about a happily married couple visited by an old friend, who ends up stirring the pot by becoming sexually involved with both the husband and the wife.",7.728797321428571,/zcmPxGIBxxsGVyYuzNWPCWjlQ8X.jpg,2024-10-11,Tatsulok,false,5.4,9
false,/iWzu3dVJGNfQUkLfK9xpTWoi5mh.jpg,"[10749,18,35]",1139566,es,A través de mi ventana 3: A través de tu mirada,"After the events of the summer, Ares and Raquel they don't see a way forward in their relationship and decide to go separate ways. But when they meet again in the winter in Barcelona, the love and desire they feel for each other is undeniable. Will they be able to find a way to get back together?",6.518093749999999,/gwpTgtwVAwmvivBN8rAQABpx9Am.jpg,2024-02-23,Through My Window 3: Looking at You,false,6.953,599
false,/npCPnwDyWfQltGfIZKN6WqeUXGI.jpg,"[14,12,28]",57158,en,The Hobbit: The Desolation of Smaug,"The Dwarves, Bilbo and Gandalf have successfully escaped the Misty Mountains, and Bilbo has gained the One Ring. They all continue their journey to get their gold back from the Dragon, Smaug.",6.917424107142858,/xQYiXsheRCDBA39DOrmaw1aSpbk.jpg,2013-12-11,The Hobbit: The Desolation of Smaug,false,7.57,13374
false,/hpzQHv8cA7j2Dn2CphOFYmllXzj.jpg,[18],207,en,Dead Poets Society,"At an elite, old-fashioned boarding school in New England, a passionate English teacher inspires his students to rebel against convention and seize the potential of every day, courting the disdain of the stern headmaster.",5.903910714285715,/hmGAF5NDoYB6S39UONevjHCESOI.jpg,1989-06-02,Dead Poets Society,false,8.302,11550
false,/oDTHNGAH1gZwNk45do1rOoU3oxN.jpg,"[18,35]",77338,fr,Intouchables,A true story of two men who should never have met – a quadriplegic aristocrat who was injured in a paragliding accident and a young man from the projects.,6.776632142857143,/1QU7HKgsQbGpzsJbJK4pAVQV9F5.jpg,2011-11-02,The Intouchables,false,8.273,17499
false,/z7eV3zAAfQ4XVyKd61ymywZaSB3.jpg,"[27,53,18]",1288998,es,1978,"During the World Cup final between Argentina and Holland, in times of military dictatorship, a group of torturers kidnap a group of young people. What begins as an inhumane interrogation turns into hell: the wrong group has been kidnapped.",5.771411607142857,/3LJuaTyiXUC5KHwixNKh3dgQNO6.jpg,2024-10-16,1978,false,5.6,9
false,/d59yAo69h2OPeYXAGq2mgHoezIw.jpg,[18],978024,fr,Petites,"Camille a 16 years old pregnant girl was placed in a maternal center by the Judge. She became friends with Alison, an immature young mother, and fought against the authority of Nadine, an educator as passionate as she was disillusioned.",5.323666964285715,/1UceYcrYOFkqTaZKTKqq0cspLg6.jpg,2023-02-22,Little Ones,false,6.6,25
false,/ytTQoYkdpsgtfDWrNFCei8Mfbxu.jpg,"[16,10751,12,14,35]",529203,en,The Croods: A New Age,"Searching for a safer habitat, the prehistoric Crood family discovers an idyllic, walled-in paradise that meets all of its needs. Unfortunately, they must also learn to live with the Bettermans -- a family that's a couple of steps above the Croods on the evolutionary ladder. As tensions between the new neighbors start to rise, a new threat soon propels both clans on an epic adventure that forces them to embrace their differences, draw strength from one another, and survive together.",6.002513392857144,/tbVZ3Sq88dZaCANlUcewQuHQOaE.jpg,2020-11-25,The Croods: A New Age,false,7.466,3888
false,/aAM3cQmYGjjLQ24m0F0RWfjKQ57.jpg,"[27,18,9648]",530385,en,Midsommar,"Several friends travel to Sweden to study as anthropologists a summer festival that is held every ninety years in the remote hometown of one of them. What begins as a dream vacation in a place where the sun never sets, gradually turns into a dark nightmare as the mysterious inhabitants invite them to participate in their disturbing festive activities.",6.877842857142857,/7LEI8ulZzO5gy9Ww2NVCrKmHeDZ.jpg,2019-07-03,Midsommar,false,7.155,7314
false,/sAvcdgOzcxFoQPCdEputkyNR7yK.jpg,[27],1176128,en,Santa Isn't Real,"After suffering a brutal attack on Christmas Eve, Nikki struggles to convince her friends that the assailant was none other than Ol' Kris Kringle. When Santa returns to terrorize the group in their remote cabin the next Christmas, Nikki and her friends must overcome disbelief as they fight to stay alive.",6.244700892857144,/pDRZgeTeefpled1CIRLxdXPgXcv.jpg,2023-12-08,Santa Isn't Real,false,6.7,9
false,/rcUcYzGGicDvhDs58uM44tJKB9F.jpg,"[16,10751,14,28,12]",527774,en,Raya and the Last Dragon,"Long ago, in the fantasy world of Kumandra, humans and dragons lived together in harmony. But when an evil force threatened the land, the dragons sacrificed themselves to save humanity. Now, 500 years later, that same evil has returned and it’s up to a lone warrior, Raya, to track down the legendary last dragon to restore the fractured land and its divided people.",7.11370625,/5nVhgCzxKbK47OLIKxCR1syulOn.jpg,2021-03-03,Raya and the Last Dragon,false,7.84,6883
false,/5s2VqyV8AlFMZJrUIYKlzg7TNQN.jpg,"[35,9648,80]",974250,en,Greedy People,"The eclectic residents of a small, picturesque island town must navigate a sensational murder and the discovery of a million dollars, leading to a series of increasingly bad decisions which upend the once-peaceful community.",6.9061375,/aIUZiciO0nMh8MrhmsTaMWZvEWK.jpg,2024-08-23,Greedy People,false,6.159,157
false,/iEFuHjqrE059SmflBva1JzDJutE.jpg,"[16,14,28,10749,10751]",496450,fr,Miraculous - le film,"After a guardian of magical jewels turns an awkward girl and a popular boy into superheroes, they can never reveal their identities — even to each other.",6.59488125,/dQNJ8SdCMn3zWwHzzQD2xrphR1X.jpg,2023-07-05,"Miraculous: Ladybug & Cat Noir, The Movie",false,7.6,891
false,/aPQsU3yLDUOhLJYnSqkhKRkQTAw.jpg,"[18,36,10752]",467244,en,The Zone of Interest,"The commandant of Auschwitz, Rudolf Höss, and his wife Hedwig, strive to build a dream life for their family in a house and garden next to the camp.",5.588251785714285,/hUu9zyZmDd8VZegKi1iK1Vk0RYS.jpg,2023-12-15,The Zone of Interest,false,7.028,2083
false,/2Mq10FWFbxoYgsZysWlw7T9wSNe.jpg,"[10749,18]",61979,es,Tres metros sobre el cielo,"Story of two young people who belong to different worlds. It is the chronicle of a love improbable, almost impossible but inevitable dragging in a frantic journey they discover the first great love. Babi is a girl from upper-middle class that is educated in goodness and innocence . Hache is a rebellious boy, impulsive, unconscious, has a appetite for risk and danger embodied in endless fights and illegal motorbike races, the limit of common sense",6.240085714285714,/nNoMfNPnvEzGADXDkP6eJAP81KB.jpg,2010-12-03,Three Steps Above Heaven,false,7.724,3102
false,/5Uvu7YNFOaqyT9JTnCR2uk5k0oL.jpg,"[80,18]",319305,ja,ＯＬ暴行汚す,"The true story of a pair of college students who attempted a double suicide to end their doomed romance becomes fare for legendary pinku-eiga director Hisayasu Sato in this feature. Fatalistic and sad, this is one of the more depressing Japanese softcore films, and Sato makes it even worse by including footage from the lovers’ actual 8 mm experimental film throughout the story",7.144234821428571,/3gBrgE55qPwJMn81qYXJNQorsV8.jpg,1986-07-01,Save the Last Dance For Me,false,2,2
false,/dMZxEdrWIzUmUoOz2zvmFuutbj7.jpg,"[12,28,878]",1891,en,The Empire Strikes Back,"The epic saga continues as Luke Skywalker, in hopes of defeating the evil Galactic Empire, learns the ways of the Jedi from aging master Yoda. But Darth Vader is more determined than ever to capture Luke. Meanwhile, rebel leader Princess Leia, cocky Han Solo, Chewbacca, and droids C-3PO and R2-D2 are thrown into various stages of capture, betrayal and despair.",3.9389574999999994,/nNAeTmF4CtdSgMDplXTDPOpYzsX.jpg,1980-05-20,The Empire Strikes Back,false,8.39,17266
false,/cvH1gNIMRITdLzoWv1HNAbRyH3n.jpg,"[35,10749]",2105,en,American Pie,"At a high-school party, four friends find that losing their collective virginity isn't as easy as they had thought. But they still believe that they need to do so before college. To motivate themselves, they enter a pact to all ""score"" by their senior prom.",35.04925,/5P68by2Thn8wHAziyWGEw2O7hco.jpg,1999-07-09,American Pie,false,6.6,7781
false,/s1ge9SG2zfJdMeZ69VMEbxeKuAE.jpg,"[10749,35]",1252377,en,La Dolce Villa,"When his daughter decides to buy a crumbling Tuscan villa, Eric rushes to Italy to talk her out of it — and instead finds beauty, romance and new purpose.",35.039375,/sEma5RN8aZ5Yu2Dkefyn5ULdlc1.jpg,2025-02-12,La Dolce Villa,false,6.3,117
false,/oZMpjEvO19ILidHNmRn1QTkXgpQ.jpg,"[16,14,35,10751]",1030588,ja,化け猫あんずちゃん,"Precocious tween Karin finds herself abandoned by her father in rural Japan. Living in a temple with her grandfather, she meets Anzu, a giant ""ghost cat"" and notorious layabout tasked with looking after her. Distrustful of her new guardian, Karin sabotages Anzu's odd jobs for the townsfolk and befriends the eccentric local forest spirits. In an effort to win Karin over, Anzu accidentally makes a deal with the devil, and all Hell breaks loose.",35.025375,/rJSSc7vbLseCOjsgDnCKtVNs9Qe.jpg,2024-07-19,Ghost Cat Anzu,false,6.3,17
false,/nP3y0TkR6XniFs9J53qQkg4Bnnk.jpg,"[18,35]",10625,en,Mean Girls,"Cady Heron is a hit with The Plastics, the A-list girl clique at her new school, until she makes the mistake of falling for Aaron Samuels, the ex-boyfriend of alpha Plastic Regina George.",35.02525,/alKvY5LuVcXraRBfi5UtVV8Ii6Y.jpg,2004-04-30,Mean Girls,false,7.2,8938
false,/q62bpQ67qaXY0u6b2wFEnQYIbPd.jpg,"[10751,12,16,35,14]",301528,en,Toy Story 4,"Woody has always been confident about his place in the world and that his priority is taking care of his kid, whether that's Andy or Bonnie. But when Bonnie adds a reluctant new toy called ""Forky"" to her room, a road trip adventure alongside old and new friends will show Woody how big the world can be for a toy.",35.024875,/w9kR8qbmQ01HwnvK4alvnQ2ca0L.jpg,2019-06-19,Toy Story 4,false,7.478,9931
false,/fzZmcKQv7ZTGIiPvocPhNs3wUyK.jpg,"[18,10749,14]",122906,en,About Time,"The night after another unsatisfactory New Year's party, Tim's father tells his son that the men in his family have always had the ability to travel through time. They can't change history, but they can change what happens and has happened in their own lives. Thus begins the start of a lesson in learning to appreciate life itself as it is, as it comes, and most importantly, the people living alongside us.",34.975875,/iR1bVfURbN7r1C46WHFbwCkVve.jpg,2013-09-04,About Time,false,7.916,8658
false,/4CcUgdiGe83MeqJW1NyJVmZqRrF.jpg,"[10749,18]",937287,en,Challengers,"Tennis player turned coach Tashi has taken her husband, Art, and transformed him into a world-famous Major champion. To jolt him out of his recent losing streak, she signs him up for a ""Challenger"" event — close to the lowest level of pro tournament — where he finds himself standing across the net from his former best friend and Tashi's former boyfriend.",34.927375,/H6vke7zGiuLsz4v4RPeReb9rsv.jpg,2024-04-18,Challengers,false,7,2096
false,/jvFj4V2C6fQziMhOzCYdeW2vEbS.jpg,"[35,27]",728949,en,Nightbitch,"A woman, thrown into the stay-at-home routine of raising a toddler in the suburbs, slowly embraces the feral power deeply rooted in motherhood, as she becomes increasingly aware of the bizarre and undeniable signs that she may be turning into a dog.",34.877375,/h49Pie8gM2jK0UHGFRjfPB3YTd.jpg,2024-12-06,Nightbitch,false,5.8,233
false,/hPO0A0BGg5M7Q8I7qayaDyC5tb5.jpg,"[12,28,878]",1895,en,Star Wars: Episode III - Revenge of the Sith,The evil Darth Sidious enacts his final plan for unlimited power -- and the heroic Jedi Anakin Skywalker must choose a side.,34.845375000000004,/xfSAoBEm9MNBjmlNcDYLvLSMlnq.jpg,2005-05-17,Star Wars: Episode III - Revenge of the Sith,false,7.4,13966
false,/l5KvxFVOru3Qyf3dl2asNw5g1MD.jpg,"[27,28,878]",1576,en,Resident Evil,"When a virus leaks from a top-secret facility, turning all resident researchers into ravenous zombies and their lab animals into mutated hounds from hell, the government sends in an elite military task force to contain the outbreak.",34.82725,/1UKNef590A0ZaMnxsscIcWuK1Em.jpg,2002-03-15,Resident Evil,false,6.6,6450
false,/7Wev9JMo6R5XAfz2KDvXb7oPMmy.jpg,"[9648,53]",77,en,Memento,"Leonard Shelby is tracking down the man who raped and murdered his wife. The difficulty of locating his wife's killer, however, is compounded by the fact that he suffers from a rare, untreatable form of short-term memory loss. Although he can recall details of life before his accident, Leonard cannot remember what happened fifteen minutes ago, where he's going, or why.",34.791624999999996,/fKTPH2WvH8nHTXeBYBVhawtRqtR.jpg,2000-10-11,Memento,false,8.177,15158
false,/vd7OvudVEAzO9QG5c80Qdf9mKqq.jpg,"[18,10751]",1278101,zh,小小的我,"Liu Chunhe, suffering from cerebral palsy, bravely breaks through the shackles of body and mind to realize the dream stage for his grandmother, while trying to find the coordinates of his own life. After experiencing a summer transformation, he finally embarked on a new journey.",34.741749999999996,/rLj287mA1tp4hZmd69umb1rOZu8.jpg,2024-12-27,Big World,false,7.9,17
false,/3oqmk6mNWPatBKcjOOJLp5WW9zN.jpg,"[27,53]",758323,en,The Pope's Exorcist,"Father Gabriele Amorth, Chief Exorcist of the Vatican, investigates a young boy's terrifying possession and ends up uncovering a centuries-old conspiracy the Vatican has desperately tried to keep hidden.",34.72875,/jFC4LS5qTAT3PinzdEzINfu1CV9.jpg,2023-04-05,The Pope's Exorcist,false,7,2831
false,/ld7V9BjMk2xtiBNcR8savyyk5ca.jpg,"[14,12,18,10751,53]",283366,en,Miss Peregrine's Home for Peculiar Children,A teenager finds himself transported to an island where he must help protect a group of orphans with special powers from creatures intent on destroying them.,34.716625,/CIlbMFOfYDj0MP23hsIYhFGrL6.jpg,2016-09-27,Miss Peregrine's Home for Peculiar Children,false,6.838,10078
